constraint_id,epsilon,E_total,E_edge12,E_edge23,E_edge34,h1_band,d_pattern
absorbing_markov_chains,0.12,0.001168633051313106,0.001160423947569198,8.689078281180123e-13,8.209102875001167e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
abstraction_boundary_overrun,0.52,0.05106086069850763,6.38061648943406e-05,0.04829567471194624,0.002701379821667107,0,"(0.9, 0.55, 0.12, 0.72)"
academic_fashion_modernism_2026,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
academic_peer_review_gatekeeping,0.58,4.667660977584097,0.3712805485746777,4.233137220856424,0.06324320815299385,0,"(0.9, 0.7, 0.35, 0.72)"
academic_tenure_system,0.58,2.9116730554784294,0.3712805485746777,2.5024793453760092,0.03791316152774262,0,"(0.9, 0.7, 0.3, 0.72)"
access_arbitrage,0.52,0.12989023395577506,0.0632596482612924,0.0653506778380477,0.00127990785643504,0,"(0.9, 0.7, 0.08, 0.72)"
acip_hep_b_infant_mandate,0.28,0.025956566896880886,0.0020001706606161875,0.023173179531709793,0.0007832167045549033,0,"(0.95, 0.6, 0.12, 0.72)"
ad_fus_coordination,0.38,0.9018102678566778,0.03378216585852887,0.8549804435966156,0.013047658401533397,0,"(0.9, 0.7, 0.28, 0.72)"
ad_synaptic_deficit,0.68,2.443345661575499,0.5103469494180323,1.903558205323684,0.029440506833783346,0,"(0.9, 0.7, 0.25, 0.72)"
adaptive_lag_trap,0.52,2.1052295572207114,0.0632596482612924,2.011495293932295,0.030474615027123942,3,"(0.9, 0.7, 0.3, 0.72)"
adversarial_surface_inflation,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
adversarial_truth_decay,0.68,9.916177333725916,0.5103469494180323,9.26869395468554,0.13713642962234246,0,"(0.9, 0.7, 0.4, 0.72)"
advice_as_dangerous_gift,0.54,0.1227992473620497,0.018551778232728536,0.10133428627425405,0.002913182855067106,0,"(0.9, 0.62, 0.12, 0.72)"
agentive_optimism_2026,0.58,0.2670443942129084,0.07316373017340835,0.19051990852866252,0.0033607555108374648,5,"(0.93, 0.7, 0.12, 0.72)"
agg1_genetic_determinism,0.58,0.907118108389829,0.3712805485746777,0.5272720529618635,0.00856550685328759,5,"(0.9, 0.7, 0.18, 0.72)"
aging_well_assessment,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
ai_adoption_stigma,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
